公司代碼,簡稱,TSE 產業別,TESG評等季度,環境構面分數,社會構面分數,公司治理構面分數,TESG分數,TESG等級
1341,富林-KY      ,03,202412,30.87,45.84,58.19,47.82,B-    
1342,八貫         ,20,202412,52.04,59.48,44.84,51.39,B-    
1402,遠東新       ,04,202412,73.64,57.06,55.69,61.49,B+    
1409,新纖         ,04,202412,74.74,52.69,42.14,55.08,B     
1410,南染         ,04,202412,31.59,30.45,46.01,37.01,C-    
1413,宏洲         ,04,202412,47.93,45.51,41.59,44.67,C     
1414,東和         ,04,202412,51.35,49.66,51.58,50.73,B-    
1416,廣豐         ,20,202412,49.43,48.57,54.45,51.01,B-    
1417,嘉裕         ,04,202412,38.23,44.58,45.82,43.86,C     
1418,東華         ,04,202412,36.64,38.21,50.65,42.76,C     
1419,新紡         ,04,202412,63.26,50.91,52.42,53.84,B     
1423,利華         ,04,202412,44.83,32.57,42.13,38.63,C-    
1432,大魯閣       ,37,202412,38.23,54.46,43.37,47.05,B-    
1434,福懋         ,04,202412,74.96,76.02,52.19,66.52,B+    
1435,中福         ,20,202412,38.37,42.49,40.1,32.28,C-    
1436,華友聯       ,14,202412,57.58,43.33,61.44,54.97,B     
1437,勤益控       ,20,202412,48.98,41.28,66.76,54.32,B     
1438,三地開發     ,14,202412,33.68,32.17,56.25,42.93,C     
1439,雋揚         ,14,202412,58.32,51.71,50.2,52.85,B-    
1440,南紡         ,04,202412,82.26,64.31,55.93,66.34,B+    
1441,大東         ,04,202412,41.91,32.29,48.54,40.46,C     
1442,名軒         ,14,202412,62.41,47.06,62.53,57.86,B     
1443,立益物流     ,20,202412,33.01,40.52,48.7,41.31,C     
1444,力麗         ,04,202412,62.21,46.89,35.73,47.02,B-    
1445,大宇         ,04,202412,55.75,60.26,36.42,50.11,B-    
1446,宏和         ,04,202412,48.37,28.14,48.25,42.25,C     
1447,力鵬         ,04,202412,67.68,48.19,37.39,49.72,B-    
1449,佳和         ,04,202412,35.22,57.01,48.14,49.41,B-    
1451,年興         ,04,202412,52.51,35.25,65.31,50.25,B-    
1452,宏益         ,04,202412,43.77,38.83,54.42,46.55,C     
1453,大將         ,14,202412,38.37,35.42,58.19,46,C     
1454,台富         ,04,202412,38.23,56.77,40.12,46.75,C     
1455,集盛         ,04,202412,62.62,40.44,53.5,52.32,B-    
1456,怡華         ,14,202412,50.03,43.62,47.74,47.12,B-    
1457,宜進         ,04,202412,52.11,60.15,57.49,56.67,B     
1459,聯發         ,04,202412,47.79,45.12,41.41,44.44,C     
1460,宏遠         ,04,202412,77,62.29,61.14,64.64,B+    
1463,強盛新       ,04,202412,31.69,42.59,51.46,42.87,C     
1464,得力         ,04,202412,55.7,55.97,62.57,58.5,B     
1465,偉全         ,04,202412,51.06,51.96,47.03,49.87,B-    
1466,聚隆         ,04,202412,64.28,67.76,57.12,62.46,B+    
1467,南緯         ,04,202412,55.05,49.7,65.59,56.91,B     
1468,昶和         ,04,202412,29.97,54.94,52.61,49.29,B-    
1470,大統新創     ,04,202412,45.84,39.78,50.06,45.71,C     
1471,首利         ,28,202412,31.59,43.39,42.71,39.58,C-    
1472,三洋實業     ,14,202412,41,53.73,64.19,54.79,B     
1473,台南         ,04,202412,57.07,40.11,54.09,48.78,B-    
1474,弘裕         ,04,202412,36.16,62.95,68.93,60.19,B+    
1475,業旺         ,04,202412,38.23,37.41,54.71,44.31,C     
